0.06,0.02,-0.000134799
0.06,0.04,-0.000269359
0.06,0.06,-0.000403441
0.06,0.08,-0.000536802
0.06,0.1,-0.0006692
0.06,0.12,-0.000800388
0.06,0.14,-0.000930117
0.06,0.16,-0.00105813
0.06,0.18,-0.00118417
0.06,0.2,-0.00130798
0.06,0.22,-0.00142927
0.06,0.24,-0.00154778
0.06,0.26,-0.00166321
0.06,0.28,-0.00177528
0.06,0.3,-0.00188366
0.06,0.32,-0.00198806
0.06,0.34,-0.00208815
0.06,0.36,-0.00218358
0.06,0.38,-0.00227401
0.06,0.4,-0.00235909
0.06,0.42,-0.00243843
0.06,0.44,-0.00251164
0.06,0.46,-0.00257833
0.06,0.48,-0.00263807
0.06,0.5,-0.00269044
0.06,0.52,-0.00273498
0.06,0.54,-0.00277123
0.06,0.56,-0.00279871
0.06,0.58,-0.00281692
0.06,0.6,-0.00282534
0.06,0.62,-0.00282344
0.06,0.64,-0.00281068
0.06,0.66,-0.00278647
0.06,0.68,-0.00275025
0.06,0.7,-0.00270141
0.06,0.72,-0.00263933
0.06,0.74,-0.00256337
0.06,0.76,-0.0024729
0.06,0.78,-0.00236724
0.06,0.8,-0.00224571
0.06,0.82,-0.00210763
0.06,0.84,-0.00195228
0.06,0.86,-0.00177895
0.06,0.88,-0.00158691
0.06,0.9,-0.00137543
0.06,0.92,-0.00114375
0.06,0.94,-0.000891135
0.06,0.96,-0.000616812
0.06,0.98,-0.000320022
0.06,1,0
0.08,0,0
0.08,0.02,-0.000179358
0.08,0.04,-0.000358398
0.08,0.06,-0.000536802
0.08,0.08,-0.000714249
0.08,0.1,-0.000890417
0.08,0.12,-0.00106498
0.08,0.14,-0.0012376
0.08,0.16,-0.00140794
0.08,0.18,-0.00157566
0.08,0.2,-0.00174041
0.08,0.22,-0.00190183
0.08,0.24,-0.00205954
0.08,0.26,-0.00221316
0.08,0.28,-0.0023623
0.08,0.3,-0.00250656
0.08,0.32,-0.00264552
0.08,0.34,-0.00277874
0.08,0.36,-0.00290578
0.08,0.38,-0.00302618
0.08,0.4,-0.00313945
0.08,0.42,-0.00324509
0.08,0.44,-0.00334259
0.08,0.46,-0.00343141
0.08,0.48,-0.003511
0.08,0.5,-0.00358077
0.08,0.52,-0.00364014
0.08,0.54,-0.00368847
0.08,0.56,-0.00372514
0.08,0.58,-0.00374947
0.08,0.6,-0.00376078
0.08,0.62,-0.00375836
0.08,0.64,-0.00374147
0.08,0.66,-0.00370937
0.08,0.68,-0.00366126
0.08,0.7,-0.00359635
0.08,0.72,-0.00351381
0.08,0.74,-0.0034128
0.08,0.76,-0.00329245
0.08,0.78,-0.00315188
0.08,0.8,-0.00299018
0.08,0.82,-0.00280641
0.08,0.84,-0.00259965
0.08,0.86,-0.00236893
0.08,0.88,-0.00211328
0.08,0.9,-0.00183172
0.08,0.92,-0.00152324
0.08,0.94,-0.00118685
0.08,0.96,-0.000821526
0.08,0.98,-0.00042625
0.08,1,0
0.1,0,0
0.1,0.02,-0.000223594
0.1,0.04,-0.000446793
0.1,0.06,-0.0006692
0.1,0.08,-0.000890417
0.1,0.1,-0.00111004
0.1,0.12,-0.00132767
0.1,0.14,-0.00154288
0.1,0.16,-0.00175525
0.1,0.18,-0.00196437
0.1,0.2,-0.00216978
0.1,0.22,-0.00237104
0.1,0.24,-0.0025677
0.1,0.26,-0.00275926
0.1,0.28,-0.00294525
0.1,0.3,-0.00312516
0.1,0.32,-0.00329847
0.1,0.34,-0.00346464
0.1,0.36,-0.00362311
0.1,0.38,-0.00377331
0.1,0.4,-0.00391463
0.1,0.42,-0.00404645
0.1,0.44,-0.00416813
0.1,0.46,-0.004279
0.1,0.48,-0.00437837
0.1,0.5,-0.00446551
0.1,0.52,-0.00453968
0.1,0.54,-0.0046001
0.1,0.56,-0.00464598
0.1,0.58,-0.00467649
0.1,0.6,-0.00469075
0.1,0.62,-0.0046879
0.1,0.64,-0.00466701
0.1,0.66,-0.00462714
0.1,0.68,-0.0045673
0.1,0.7,-0.00448651
0.1,0.72,-0.00438372
0.1,0.74,-0.00425789
0.1,0.76,-0.00410792
0.1,0.78,-0.0039327
0.1,0.8,-0.0037311
0.1,0.82,-0.00350196
0.1,0.84,-0.0032441
0.1,0.86,-0.00295633
0.1,0.88,-0.00263741
0.1,0.9,-0.00228612
0.1,0.92,-0.00190121
0.1,0.94,-0.00148142
0.1,0.96,-0.00102547
0.1,0.98,-0.000532092
0.1,1,0
0.12,0,0
0.12,0.02,-0.000267425
0.12,0.04,-0.000534379
0.12,0.06,-0.000800388
0.12,0.08,-0.00106498
0.12,0.1,-0.00132767
0.12,0.12,-0.00158797
0.12,0.14,-0.00184539
0.12,0.16,-0.00209943
0.12,0.18,-0.00234957
0.12,0.2,-0.0025953
0.12,0.22,-0.00283607
0.12,0.24,-0.00307134
0.12,0.26,-0.00330054
0.12,0.28,-0.00352308
0.12,0.3,-0.00373836
0.12,0.32,-0.00394576
0.12,0.34,-0.00414464
0.12,0.36,-0.00433432
0.12,0.38,-0.00451412
0.12,0.4,-0.00468331
0.12,0.42,-0.00484116
0.12,0.44,-0.00498689
0.12,0.46,-0.0051197
0.12,0.48,-0.00523877
0.12,0.5,-0.00534322
0.12,0.52,-0.00543216
0.12,0.54,-0.00550468
0.12,0.56,-0.0055598
0.12,0.58,-0.00559653
0.12,0.6,-0.00561385
0.12,0.62,-0.00561068
0.12,0.64,-0.00558593
0.12,0.66,-0.00553847
0.12,0.68,-0.00546711
0.12,0.7,-0.00537067
0.12,0.72,-0.00524789
0.12,0.74,-0.00509751
0.12,0.76,-0.00491823
0.12,0.78,-0.0047087
0.12,0.8,-0.00446756
0.12,0.82,-0.00419343
0.12,0.84,-0.00388488
0.12,0.86,-0.00354046
0.12,0.88,-0.00315871
0.12,0.9,-0.00273814
0.12,0.92,-0.00227726
0.12,0.94,-0.00177454
0.12,0.96,-0.00122845
0.12,0.98,-0.000637449
0.12,1,0
0.14,0,0
0.14,0.02,-0.000310768
0.14,0.04,-0.00062099
0.14,0.06,-0.000930117
0.14,0.08,-0.0012376
0.14,0.1,-0.00154288
0.14,0.12,-0.00184539
0.14,0.14,-0.00214456
0.14,0.16,-0.00243981
0.14,0.18,-0.00273055
0.14,0.2,-0.00301617
0.14,0.22,-0.00329605
0.14,0.24,-0.00356954
0.14,0.26,-0.00383599
0.14,0.28,-0.00409473
0.14,0.3,-0.00434505
0.14,0.32,-0.00458622
0.14,0.34,-0.00481751
0.14,0.36,-0.00503813
0.14,0.38,-0.00524728
0.14,0.4,-0.00544414
0.14,0.42,-0.00562782
0.14,0.44,-0.00579744
0.14,0.46,-0.00595207
0.14,0.48,-0.00609073
0.14,0.5,-0.00621243
0.14,0.52,-0.00631612
0.14,0.54,-0.00640073
0.14,0.56,-0.00646513
0.14,0.58,-0.00650816
0.14,0.6,-0.00652863
0.14,0.62,-0.00652528
0.14,0.64,-0.00649685
0.14,0.66,-0.006442
0.14,0.68,-0.00635937
0.14,0.7,-0.00624755
0.14,0.72,-0.0061051
0.14,0.74,-0.00593052
0.14,0.76,-0.0057223
0.14,0.78,-0.00547886
0.14,0.8,-0.00519863
0.14,0.82,-0.00487996
0.14,0.84,-0.00452119
0.14,0.86,-0.00412064
0.14,0.88,-0.00367658
0.14,0.9,-0.00318729
0.14,0.92,-0.00265099
0.14,0.94,-0.0020659
0.14,0.96,-0.00143025
0.14,0.98,-0.000742218
0.14,1,0
0.16,0,0
0.16,0.02,-0.000353538
0.16,0.04,-0.000706456
0.16,0.06,-0.00105813
0.16,0.08,-0.00140794
0.16,0.1,-0.00175525
0.16,0.12,-0.00209943
0.16,0.14,-0.00243981
0.16,0.16,-0.00277576
0.16,0.18,-0.00310658
0.16,0.2,-0.00343159
0.16,0.22,-0.00375009
0.16,0.24,-0.00406134
0.16,0.26,-0.00436461
0.16,0.28,-0.00465912
0.16,0.3,-0.00494407
0.16,0.32,-0.00521865
0.16,0.34,-0.005482
0.16,0.36,-0.00573325
0.16,0.38,-0.00597147
0.16,0.4,-0.00619573
0.16,0.42,-0.00640503
0.16,0.44,-0.00659835
0.16,0.46,-0.00677464
0.16,0.48,-0.00693279
0.16,0.5,-0.00707165
0.16,0.52,-0.00719005
0.16,0.54,-0.00728674
0.16,0.56,-0.00736046
0.16,0.58,-0.00740987
0.16,0.6,-0.00743361
0.16,0.62,-0.00743026
0.16,0.64,-0.00739835
0.16,0.66,-0.00733636
0.16,0.68,-0.00724274
0.16,0.7,-0.00711587
0.16,0.72,-0.00695411
0.16,0.74,-0.00675573
0.16,0.76,-0.00651901
0.16,0.78,-0.00624215
0.16,0.8,-0.00592333
0.16,0.82,-0.00556066
0.16,0.84,-0.00515225
0.16,0.86,-0.00469616
0.16,0.88,-0.00419042
0.16,0.9,-0.00363303
0.16,0.92,-0.00302197
0.16,0.94,-0.00235521
0.16,0.96,-0.00163067
0.16,0.98,-0.000846293
0.16,1,0
0.18,0,0
0.18,0.02,-0.000395647
0.18,0.04,-0.000790603
0.18,0.06,-0.00118417
0.18,0.08,-0.00157566
0.18,0.1,-0.00196437
0.18,0.12,-0.00234957
0.18,0.14,-0.00273055
0.18,0.16,-0.00310658
0.18,0.18,-0.00347689
0.18,0.2,-0.00384072
0.18,0.22,-0.00419728
0.18,0.24,-0.00454577
0.18,0.26,-0.00488534
0.18,0.28,-0.00521514
0.18,0.3,-0.00553427
0.18,0.32,-0.00584183
0.18,0.34,-0.00613685
0.18,0.36,-0.00641835
0.18,0.38,-0.00668531
0.18,0.4,-0.00693668
0.18,0.42,-0.00717133
0.18,0.44,-0.00738814
0.18,0.46,-0.00758591
0.18,0.48,-0.0077634
0.18,0.5,-0.00791934
0.18,0.52,-0.0080524
0.18,0.54,-0.00816118
0.18,0.56,-0.00824426
0.18,0.58,-0.00830014
0.18,0.6,-0.00832729
0.18,0.62,-0.00832411
0.18,0.64,-0.00828895
0.18,0.66,-0.00822012
0.18,0.68,-0.00811583
0.18,0.7,-0.0079743
0.18,0.72,-0.00779364
0.18,0.74,-0.00757194
0.18,0.76,-0.00730723
0.18,0.78,-0.00699749
0.18,0.8,-0.00664066
0.18,0.82,-0.00623463
0.18,0.84,-0.00577724
0.18,0.86,-0.0052663
0.18,0.88,-0.00469959
0.18,0.9,-0.00407485
0.18,0.92,-0.00338979
0.18,0.94,-0.00264211
0.18,0.96,-0.00182949
0.18,0.98,-0.000949565
0.18,1,0
0.2,0,0
0.2,0.02,-0.000437008
0.2,0.04,-0.000873255
0.2,0.06,-0.00130798
0.2,0.08,-0.00174041
0.2,0.1,-0.00216978
0.2,0.12,-0.0025953
0.2,0.14,-0.00301617
0.2,0.16,-0.00343159
0.2,0.18,-0.00384072
0.2,0.2,-0.00424272
0.2,0.22,-0.00463672
0.2,0.24,-0.00502183
0.2,0.26,-0.00539712
0.2,0.28,-0.00576166
0.2,0.3,-0.00611445
0.2,0.32,-0.00645449
0.2,0.34,-0.00678073
0.2,0.36,-0.00709207
0.2,0.38,-0.0073874
0.2,0.4,-0.00766553
0.2,0.42,-0.00792524
0.2,0.44,-0.00816528
0.2,0.46,-0.00838433
0.2,0.48,-0.00858102
0.2,0.5,-0.00875392
0.2,0.52,-0.00890158
0.2,0.54,-0.00902244
0.2,0.56,-0.00911492
0.2,0.58,-0.00917738
0.2,0.6,-0.0092081
0.2,0.62,-0.0092053
0.2,0.64,-0.00916717
0.2,0.66,-0.00909179
0.2,0.68,-0.00897722
0.2,0.7,-0.00882144
0.2,0.72,-0.00862237
0.2,0.74,-0.00837787
0.2,0.76,-0.00808576
0.2,0.78,-0.00774377
0.2,0.8,-0.0073496
0.2,0.82,-0.00690091
0.2,0.84,-0.00639529
0.2,0.86,-0.00583029
0.2,0.88,-0.00520342
0.2,0.9,-0.00451218
0.2,0.92,-0.00375399
0.2,0.94,-0.00292629
0.2,0.96,-0.00202648
0.2,0.98,-0.00105192
0.2,1,0
0.22,0,0
0.22,0.02,-0.000477528
0.22,0.04,-0.00095423
0.22,0.06,-0.00142927
0.22,0.08,-0.00190183
0.22,0.1,-0.00237104
0.22,0.12,-0.00283607
0.22,0.14,-0.00329605
0.22,0.16,-0.00375009
0.22,0.18,-0.00419728
0.22,0.2,-0.00463672
0.22,0.22,-0.00506745
0.22,0.24,-0.0054885
0.22,0.26,-0.00589887
0.22,0.28,-0.00629752
0.22,0.3,-0.00668339
0.22,0.32,-0.00705536
0.22,0.34,-0.0074123
0.22,0.36,-0.00775302
0.22,0.38,-0.00807627
0.22,0.4,-0.00838079
0.22,0.42,-0.00866523
0.22,0.44,-0.00892822
0.22,0.46,-0.00916831
0.22,0.48,-0.00938401
0.22,0.5,-0.00957376
0.22,0.52,-0.00973594
0.22,0.54,-0.00986888
0.22,0.56,-0.00997082
0.22,0.58,-0.01004
0.22,0.6,-0.0100744
0.22,0.62,-0.0100722
0.22,0.64,-0.0100314
0.22,0.66,-0.00994986
0.22,0.68,-0.00982542
0.22,0.7,-0.00965588
0.22,0.72,-0.00943893
0.22,0.74,-0.00917223
0.22,0.76,-0.00885335
0.22,0.78,-0.00847982
0.22,0.8,-0.00804907
0.22,0.82,-0.00755852
0.22,0.84,-0.00700551
0.22,0.86,-0.00638734
0.22,0.88,-0.00570124
0.22,0.9,-0.00494445
0.22,0.92,-0.00411411
0.22,0.94,-0.00320739
0.22,0.96,-0.0022214
0.22,0.98,-0.00115324
0.22,1,0
0.24,0,0
0.24,0.02,-0.000517116
0.24,0.04,-0.00103334
0.24,0.06,-0.00154778
0.24,0.08,-0.00205954
0.24,0.1,-0.0025677
0.24,0.12,-0.00307134
0.24,0.14,-0.00356954
0.24,0.16,-0.00406134
0.24,0.18,-0.00454577
0.24,0.2,-0.00502183
0.24,0.22,-0.0054885
0.24,0.24,-0.00594473
0.24,0.26,-0.00638945
0.24,0.28,-0.00682153
0.24,0.3,-0.00723981
0.24,0.32,-0.00764311
0.24,0.34,-0.00803018
0.24,0.36,-0.00839974
0.24,0.38,-0.00875045
0.24,0.4,-0.00908092
0.24,0.42,-0.00938972
0.24,0.44,-0.00967533
0.24,0.46,-0.00993621
0.24,0.48,-0.0101707
0.24,0.5,-0.0103772
0.24,0.52,-0.0105538
0.24,0.54,-0.0106988
0.24,0.56,-0.0108102
0.24,0.58,-0.0108862
0.24,0.6,-0.0109246
0.24,0.62,-0.0109233
0.24,0.64,-0.0108801
0.24,0.66,-0.0107927
0.24,0.68,-0.0106589
0.24,0.7,-0.0104761
0.24,0.72,-0.0102419
0.24,0.74,-0.00995364
0.24,0.76,-0.00960873
0.24,0.78,-0.00920443
0.24,0.8,-0.00873795
0.24,0.82,-0.00820644
0.24,0.84,-0.00760698
0.24,0.86,-0.00693662
0.24,0.88,-0.00619233
0.24,0.9,-0.00537105
0.24,0.92,-0.00446966
0.24,0.94,-0.00348504
0.24,0.96,-0.00241402
0.24,0.98,-0.00125341
0.24,1,0
0.26,0,0
0.26,0.02,-0.000555676
0.26,0.04,-0.0011104
0.26,0.06,-0.00166321
0.26,0.08,-0.00221316
0.26,0.1,-0.00275926
0.26,0.12,-0.00330054
0.26,0.14,-0.00383599
0.26,0.16,-0.00436461
0.26,0.18,-0.00488534
0.26,0.2,-0.00539712
0.26,0.22,-0.00589887
0.26,0.24,-0.00638945
0.26,0.26,-0.00686771
0.26,0.28,-0.00733244
0.26,0.3,-0.00778242
0.26,0.32,-0.00821636
0.26,0.34,-0.00863293
0.26,0.36,-0.00903075
0.26,0.38,-0.00940838
0.26,0.4,-0.00976434
0.26,0.42,-0.0100971
0.26,0.44,-0.0104049
0.26,0.46,-0.0106863
0.26,0.48,-0.0109394
0.26,0.5,-0.0111624
0.26,0.52,-0.0113534
0.26,0.54,-0.0115104
0.26,0.56,-0.0116314
0.26,0.58,-0.0117143
0.26,0.6,-0.0117568
0.26,0.62,-0.0117566
0.26,0.64,-0.0117115
0.26,0.66,-0.0116188
0.26,0.68,-0.011476
0.26,0.7,-0.0112806
0.26,0.72,-0.0110297
0.26,0.74,-0.0107207
0.26,0.76,-0.0103505
0.26,0.78,-0.00991634
0.26,0.8,-0.00941505
0.26,0.82,-0.00884357
0.26,0.84,-0.00819873
0.26,0.86,-0.00747728
0.26,0.88,-0.00667593
0.26,0.9,-0.00579134
0.26,0.92,-0.00482013
0.26,0.94,-0.00375885
0.26,0.96,-0.00260407
0.26,0.98,-0.00135228
0.26,1,0
0.28,0,0
0.28,0.02,-0.000593107
0.28,0.04,-0.0011852
0.28,0.06,-0.00177528
0.28,0.08,-0.0023623
0.28,0.1,-0.00294525
0.28,0.12,-0.00352308
0.28,0.14,-0.00409473
0.28,0.16,-0.00465912
0.28,0.18,-0.00521514
0.28,0.2,-0.00576166
0.28,0.22,-0.00629752
0.28,0.24,-0.00682153
0.28,0.26,-0.00733244
0.28,0.28,-0.007829
0.28,0.3,-0.00830988
0.28,0.32,-0.00877371
0.28,0.34,-0.00921907
0.28,0.36,-0.00964451
0.28,0.38,-0.0100485
0.28,0.4,-0.0104294
0.28,0.42,-0.0107856
0.28,0.44,-0.0111153
0.28,0.46,-0.0114168
0.28,0.48,-0.0116882
0.28,0.5,-0.0119276
0.28,0.52,-0.0121328
0.28,0.54,-0.0123019
0.28,0.56,-0.0124325
0.28,0.58,-0.0125224
0.28,0.6,-0.0125693
0.28,0.62,-0.0125706
0.28,0.64,-0.0125238
0.28,0.66,-0.0124262
0.28,0.68,-0.0122751
0.28,0.7,-0.0120677
0.28,0.72,-0.0118009
0.28,0.74,-0.0114719
0.28,0.76,-0.0110774
0.28,0.78,-0.0106142
0.28,0.8,-0.0100792
0.28,0.82,-0.0094688
0.28,0.84,-0.00877971
0.28,0.86,-0.00800839
0.28,0.88,-0.00715125
0.28,0.9,-0.00620467
0.28,0.92,-0.00516497
0.28,0.94,-0.00402842
0.28,0.96,-0.00279127
0.28,0.98,-0.00144973
0.28,1,0
0.3,0,0
0.3,0.02,-0.00062931
0.3,0.04,-0.00125755
0.3,0.06,-0.00188366
0.3,0.08,-0.00250656
0.3,0.1,-0.00312516
0.3,0.12,-0.00373836
0.3,0.14,-0.00434505
0.3,0.16,-0.00494407
0.3,0.18,-0.00553427
0.3,0.2,-0.00611445
0.3,0.22,-0.00668339
0.3,0.24,-0.00723981
0.3,0.26,-0.00778242
0.3,0.28,-0.00830988
0.3,0.3,-0.00882078
0.3,0.32,-0.00931367
0.3,0.34,-0.00978707
0.3,0.36,-0.0102394
0.3,0.38,-0.0106691
0.3,0.4,-0.0110743
0.3,0.42,-0.0114535
0.3,0.44,-0.0118047
0.3,0.46,-0.012126
0.3,0.48,-0.0124154
0.3,0.5,-0.0126709
0.3,0.52,-0.0128903
0.3,0.54,-0.0130713
0.3,0.56,-0.0132116
0.3,0.58,-0.0133087
0.3,0.6,-0.0133601
0.3,0.62,-0.0133632
0.3,0.64,-0.0133152
0.3,0.66,-0.0132132
0.3,0.68,-0.0130544
0.3,0.7,-0.0128356
0.3,0.72,-0.0125538
0.3,0.74,-0.0122056
0.3,0.76,-0.0117877
0.3,0.78,-0.0112967
0.3,0.8,-0.0107289
0.3,0.82,-0.0100809
0.3,0.84,-0.00934886
0.3,0.86,-0.00852899
0.3,0.88,-0.00761745
0.3,0.9,-0.00661032
0.3,0.92,-0.00550362
0.3,0.94,-0.00429331
0.3,0.96,-0.00297534
0.3,0.98,-0.00154561
0.3,1,0
0.32,0,0
0.32,0.02,-0.000664178
0.32,0.04,-0.00132724
0.32,0.06,-0.00198806
0.32,0.08,-0.00264552
0.32,0.1,-0.00329847
0.32,0.12,-0.00394576
0.32,0.14,-0.00458622
0.32,0.16,-0.00521865
0.32,0.18,-0.00584183
0.32,0.2,-0.00645449
0.32,0.22,-0.00705536
0.32,0.24,-0.00764311
0.32,0.26,-0.00821636
0.32,0.28,-0.00877371
0.32,0.3,-0.00931367
0.32,0.32,-0.00983474
0.32,0.34,-0.0103353
0.32,0.36,-0.0108138
0.32,0.38,-0.0112684
0.32,0.4,-0.0116974
0.32,0.42,-0.012099
0.32,0.44,-0.0124711
0.32,0.46,-0.0128118
0.32,0.48,-0.0131189
0.32,0.5,-0.0133903
0.32,0.52,-0.0136237
0.32,0.54,-0.0138166
0.32,0.56,-0.0139666
0.32,0.58,-0.014071
0.32,0.6,-0.0141273
0.32,0.62,-0.0141325
0.32,0.64,-0.0140837
0.32,0.66,-0.013978
0.32,0.68,-0.013812
0.32,0.7,-0.0135827
0.32,0.72,-0.0132866
0.32,0.74,-0.0129202
0.32,0.76,-0.01248
0.32,0.78,-0.0119622
0.32,0.8,-0.011363
0.32,0.82,-0.0106786
0.32,0.84,-0.00990501
0.32,0.86,-0.00903806
0.32,0.88,-0.00807365
0.32,0.9,-0.00700755
0.32,0.92,-0.00583546
0.32,0.94,-0.00455307
0.32,0.96,-0.00315597
0.32,0.98,-0.00163976
0.32,1,0
0.34,0,0
0.34,0.02,-0.000697603
0.34,0.04,-0.00139404
0.34,0.06,-0.00208815
0.34,0.08,-0.00277874
0.34,0.1,-0.00346464
0.34,0.12,-0.00414464
0.34,0.14,-0.00481751
0.34,0.16,-0.005482
0.34,0.18,-0.00613685
0.34,0.2,-0.00678073
0.34,0.22,-0.0074123
0.34,0.24,-0.00803018
0.34,0.26,-0.00863293
0.34,0.28,-0.00921907
0.34,0.3,-0.00978707
0.34,0.32,-0.0103353
0.34,0.34,-0.0108622
0.34,0.36,-0.0113659
0.34,0.38,-0.0118448
0.34,0.4,-0.0122968
0.34,0.42,-0.0127201
0.34,0.44,-0.0131126
0.34,0.46,-0.0134722
0.34,0.48,-0.0137967
0.34,0.5,-0.0140838
0.34,0.52,-0.0143309
0.34,0.54,-0.0145357
0.34,0.56,-0.0146954
0.34,0.58,-0.0148074
0.34,0.6,-0.0148687
0.34,0.62,-0.0148764
0.34,0.64,-0.0148273
0.34,0.66,-0.0147183
0.34,0.68,-0.014546
0.34,0.7,-0.014307
0.34,0.72,-0.0139975
0.34,0.74,-0.013614
0.34,0.76,-0.0131525
0.34,0.78,-0.0126092
0.34,0.8,-0.01198
0.34,0.82,-0.0112607
0.34,0.84,-0.010447
0.34,0.86,-0.00953453
0.34,0.88,-0.0085189
0.34,0.9,-0.00739555
0.34,0.92,-0.00615987
0.34,0.94,-0.0048072
0.34,0.96,-0.00333284
0.34,0.98,-0.00173203
0.34,1,0
0.36,0,0
0.36,0.02,-0.000729472
0.36,0.04,-0.00145774
0.36,0.06,-0.00218358
0.36,0.08,-0.00290578
0.36,0.1,-0.00362311
0.36,0.12,-0.00433432
0.36,0.14,-0.00503813
0.36,0.16,-0.00573325
0.36,0.18,-0.00641835
0.36,0.2,-0.00709207
0.36,0.22,-0.00775302
0.36,0.24,-0.00839974
0.36,0.26,-0.00903075
0.36,0.28,-0.00964451
0.36,0.3,-0.0102394
0.36,0.32,-0.0108138
0.36,0.34,-0.0113659
0.36,0.36,-0.011894
0.36,0.38,-0.0123962
0.36,0.4,-0.0128705
0.36,0.42,-0.0133149
0.36,0.44,-0.0137272
0.36,0.46,-0.0141053
0.36,0.48,-0.0144467
0.36,0.5,-0.0147491
0.36,0.52,-0.0150099
0.36,0.54,-0.0152264
0.36,0.56,-0.0153959
0.36,0.58,-0.0155155
0.36,0.6,-0.0155822
0.36,0.62,-0.0155927
0.36,0.64,-0.0155439
0.36,0.66,-0.0154323
0.36,0.68,-0.0152543
0.36,0.7,-0.0150064
0.36,0.72,-0.0146846
0.36,0.74,-0.014285
0.36,0.76,-0.0138036
0.36,0.78,-0.0132361
0.36,0.8,-0.0125782
0.36,0.82,-0.0118255
0.36,0.84,-0.0109734
0.36,0.86,-0.0100172
0.36,0.88,-0.00895219
0.36,0.9,-0.00777347
0.36,0.92,-0.00647614
0.36,0.94,-0.0050552
0.36,0.96,-0.00350559
0.36,0.98,-0.00182223
0.36,1,0
0.38,0,0
0.38,0.02,-0.000759669
0.38,0.04,-0.00151809
0.38,0.06,-0.00227401
0.38,0.08,-0.00302618
0.38,0.1,-0.00377331
